Address,Height,TotalGas,x1,x2,x3,x4,x5,x6,x7,x8
f099949,3054905,36341058,0,0,0,0,152,0,0,0
f01016806,3054906,64893979,1,0,0,0,357,0,1,0
f01038099,3054906,65196167,1,0,0,0,358,0,1,0
f01051178,3054906,70731916,1,0,0,0,360,0,1,0
f0114118,3054906,51741801,0,0,0,0,355,0,0,0
f0114687,3054906,32647658,0,0,0,0,103,0,0,0
f01166697,3054906,32225600,0,0,0,0,82,0,0,0
f01169723,3054906,44352608,0,0,0,0,233,0,0,0
f0117118,3054906,28363793,0,0,0,0,45,0,0,0
f01222595,3054906,53485044,0,0,0,0,361,0,0,0
f01240218,3054906,53363082,0,0,0,0,359,0,0,0
f01245980,3054906,95933567,26,0,0,0,361,0,1,0
f01246563,3054906,103843330,5,1,0,0,361,0,1,1
f01255369,3054906,66507532,3,0,0,0,361,0,1,0
f0126097,3054906,29737027,0,0,0,0,64,0,0,0
f01270285,3054906,66956348,3,0,0,0,361,0,1,0
f01276,3054906,50823521,0,0,0,0,351,0,0,0
f01286203,3054906,66316790,1,0,0,0,361,0,1,0
f01302188,3054906,54767648,0,0,0,0,361,0,0,0
f0133886,3054906,33873679,0,0,0,0,118,0,0,0
f01372732,3054906,32799660,0,0,0,0,84,0,0,0
f01399539,3054906,65767446,1,0,0,0,361,0,1,0
f01438485,3054906,49654323,0,0,0,0,311,0,0,0
f01456367,3054906,52874233,0,0,0,0,339,0,0,0
f01482290,3054906,52409701,0,0,0,0,340,0,0,0
f0154294,3054906,28826755,0,0,0,0,50,0,0,0
f01563172,3054906,53879111,0,0,0,0,359,0,0,0
f01605773,3054906,54035917,0,0,0,0,360,0,0,0
f0165400,3054906,51754444,0,0,0,0,353,0,0,0
f01662356,3054906,53876146,0,0,0,0,357,0,0,0
f01690363,3054906,54039059,0,0,0,0,359,0,0,0
f01698807,3054906,68948625,6,0,0,0,361,0,1,0
f01699876,3054906,54897590,0,0,0,0,361,0,0,0
f01717635,3054906,53988566,0,0,0,0,357,0,0,0
f01780720,3054906,67188197,1,0,0,0,361,0,1,0
f01824007,3054906,68776218,4,0,0,0,361,0,1,0
f01835334,3054906,54251121,0,0,0,0,358,0,0,0
f01840436,3054906,67215159,1,0,0,0,361,0,1,0
f01843994,3054906,55158867,0,0,0,0,361,0,0,0
f01902461,3054906,54476243,0,0,0,0,358,0,0,0
f01909429,3054906,67697046,2,0,0,0,361,0,1,0
f01910731,3054906,54583180,0,0,0,0,360,0,0,0
f01924824,3054906,53086990,0,0,0,0,339,0,0,0
f01983523,3054906,68094378,1,0,0,0,361,0,1,0
f01985775,3054906,68074726,1,0,0,0,361,0,1,0
f02045964,3054906,57668303,0,0,0,0,361,0,0,0
f02095764,3054906,53251808,0,0,0,0,361,0,0,0
f02098007,3054906,66339894,1,0,0,0,360,0,1,0
f02121645,3054906,53362476,0,0,0,0,361,0,0,0
f02182251,3054906,66186229,1,0,0,0,359,0,1,0
f02201915,3054906,59730065,0,0,0,0,361,0,0,0
f02225746,3054906,54547823,0,0,0,0,361,0,0,0
f02236965,3054906,53518887,0,0,0,0,360,0,0,0
f0224144,3054906,52236909,0,0,0,0,357,0,0,0
f02245898,3054906,66690245,1,0,0,0,361,0,1,0
f033475,3054906,51075860,0,0,0,0,348,0,0,0
f0396452,3054906,37200189,0,0,0,0,93,0,0,0
f0396684,3054906,52142936,0,0,0,0,355,0,0,0
f0399765,3054906,36548648,0,0,0,0,86,0,0,0
f0401677,3054906,52365564,0,0,0,0,356,0,0,0
f0433691,3054906,65215389,1,0,0,0,361,0,1,0
f0436661,3054906,52687714,0,0,0,0,360,0,0,0
f0456374,3054906,52832441,0,0,0,0,361,0,0,0
f047419,3054906,50108419,0,0,0,0,335,0,0,0
f047666,3054906,50446467,0,0,0,0,339,0,0,0
f0508622,3054906,51296489,0,0,0,0,344,0,0,0
f0701308,3054906,65118431,1,0,0,0,360,0,1,0
f0723722,3054906,52187238,0,0,0,0,351,0,0,0
f0761676,3054906,64977621,1,0,0,0,357,0,1,0
f07709,3054906,50250977,0,0,0,0,324,0,0,0
f0840770,3054906,50859045,0,0,0,0,332,0,0,0
f0858038,3054906,64595114,1,0,0,0,357,0,1,0
f0871532,3054906,25039315,0,0,0,0,0,0,0,0
f0876800,3054906,53062368,0,0,0,0,360,0,0,0
f091987,3054906,52329735,0,0,0,0,348,0,0,0
f01021773,3054907,52876246,0,0,0,0,360,0,0,0
f010617,3054907,49799719,0,0,0,0,337,0,0,0
f01074227,3054907,26033012,0,0,0,0,6,0,0,0
f01097957,3054907,25690829,0,0,0,0,1,0,0,0
f0110283,3054907,68925491,1,0,0,0,358,0,1,0
f01146522,3054907,52412113,0,0,0,0,353,0,0,0
f01154295,3054907,64834317,1,0,0,0,360,0,1,0
f01158296,3054907,49454522,0,0,0,0,315,0,0,0
f01228108,3054907,94368945,6,0,0,0,361,0,1,0
f01250237,3054907,65363065,1,0,0,0,361,0,1,0
f01292160,3054907,52602155,0,0,0,0,350,0,0,0
f01302086,3054907,66804744,2,0,0,0,360,0,1,0
f01318580,3054907,52642255,0,0,0,0,351,0,0,0
f01344282,3054907,51335883,0,0,0,0,337,0,0,0
f0135078,3054907,71685056,1,0,0,1,360,0,1,0
f01399235,3054907,49496293,0,0,0,0,309,0,0,0
f01446978,3054907,53392432,0,0,0,0,359,0,0,0
f01472508,3054907,42748953,0,0,0,0,219,0,0,0
f0148910,3054907,30980396,0,0,0,0,67,0,0,0
f01619524,3054907,64959394,1,0,0,0,339,0,1,0
f01717477,3054907,53490132,0,0,0,0,361,0,0,0
f01757697,3054907,53378799,0,0,0,0,356,0,0,0
f01784768,3054907,25652489,0,0,0,0,0,0,0,0
f01817061,3054907,65049587,1,0,0,0,354,0,1,0
f01843549,3054907,66794986,1,0,0,0,360,0,1,0
f01851060,3054907,67829362,1,0,0,0,361,0,1,0
f01862229,3054907,53932204,0,0,0,0,359,0,0,0
f01873489,3054907,63291265,1,0,0,0,325,0,1,0
f01890287,3054907,54885261,0,0,0,0,361,0,0,0
f01896030,3054907,53626786,0,0,0,0,354,0,0,0
f01901773,3054907,55030218,0,0,0,0,360,0,0,0
f01901907,3054907,53419390,0,0,0,0,350,0,0,0
f01912516,3054907,53984070,0,0,0,0,355,0,0,0
f01916712,3054907,67593593,2,0,0,0,361,0,1,0
f01917009,3054907,53958120,0,0,0,0,355,0,0,0
f01917257,3054907,67753088,1,0,0,0,361,0,1,0
f01923556,3054907,53093545,0,0,0,0,357,0,0,0
f01962589,3054907,55624638,0,0,0,0,361,0,0,0
f01966377,3054907,53821540,0,0,0,0,350,0,0,0
f01986203,3054907,53487353,0,0,0,0,347,0,0,0
f01987281,3054907,51793793,0,0,0,0,316,0,0,0
f01998447,3054907,54637762,0,0,0,0,359,0,0,0
f02005421,3054907,52993712,0,0,0,0,359,0,0,0
f02013269,3054907,54711472,0,0,0,0,361,0,0,0
f02035252,3054907,65176866,1,0,0,0,360,0,1,0
f02041447,3054907,79813053,2,0,0,0,361,0,1,0
f02055540,3054907,40142089,0,0,0,0,179,0,0,0
f02100362,3054907,325649967,1,0,0,100,360,0,1,0
f02118093,3054907,53388394,0,0,0,0,361,0,0,0
f02214073,3054907,81434573,1,0,0,8,361,0,1,0
f0222962,3054907,35352453,0,0,0,0,75,0,0,0
f02233608,3054907,25446247,0,0,0,0,0,0,0,0
f02234029,3054907,54534988,0,0,0,0,360,0,0,0
f0227531,3054907,36619210,0,0,0,0,155,0,0,0
f02301,3054907,463137636,1,0,0,76,361,0,1,0
f03328,3054907,64062111,1,0,0,0,361,0,1,0
f0410120,3054907,26643857,0,0,0,0,23,0,0,0
f0417848,3054907,55218817,0,0,0,0,361,0,0,0
f0463030,3054907,30127194,0,0,0,0,68,0,0,0
f0488889,3054907,44326383,0,0,0,0,252,0,0,0
f0500685,3054907,48775237,0,0,0,0,314,0,0,0
f0522948,3054907,81085645,1,0,0,16,361,0,1,0
f054464,3054907,67701177,1,0,0,0,360,0,1,0
f0673645,3054907,26031157,0,0,0,0,13,0,0,0
f0694232,3054907,37152149,0,0,0,0,159,0,0,0
f0694843,3054907,35268482,0,0,0,0,121,0,0,0
f0717987,3054907,28885090,0,0,0,0,49,0,0,0
f0718311,3054907,39524203,0,0,0,0,181,0,0,0
f0746543,3054907,52537335,0,0,0,0,360,0,0,0
f0761728,3054907,64779454,1,0,0,0,361,0,1,0
f07786,3054907,68419951,1,0,0,0,361,0,1,0
f0808701,3054907,50249013,0,0,0,0,259,0,0,0
f0814049,3054907,52206906,0,0,0,0,354,0,0,0
f08240,3054907,48472903,0,0,0,0,324,0,0,0
f0845186,3054907,64733067,1,0,0,0,360,0,1,0
f094765,3054907,51692532,0,0,0,0,356,0,0,0
f09538,3054907,64819568,1,0,0,0,352,0,1,0
f01016248,3054908,65047975,1,0,0,0,358,0,1,0
f0102375,3054908,63631812,1,0,0,0,356,0,1,0
f01049739,3054908,52511374,0,0,0,0,356,0,0,0
f01050286,3054908,52792558,0,0,0,0,359,0,0,0
f01071282,3054908,35326732,0,0,0,0,129,0,0,0
f0107308,3054908,51796036,0,0,0,0,358,0,0,0
f01101298,3054908,64845818,1,0,0,0,359,0,1,0
f01101426,3054908,27012856,0,0,0,0,18,0,0,0
f01102936,3054908,53065164,0,0,0,0,359,0,0,0
f0111463,3054908,50079959,0,0,0,0,321,0,0,0
f01132083,3054908,66883097,1,0,0,0,361,0,1,0
f01154081,3054908,65786054,1,0,0,0,361,0,1,0
f01165159,3054908,64509820,0,0,0,1,357,0,0,0
f01212159,3054908,65044854,1,0,0,0,356,0,1,0
f01219294,3054908,37197156,0,0,0,0,147,0,0,0
f01228008,3054908,110643867,1,0,0,16,361,0,1,0
f0124944,3054908,51314801,0,0,0,0,351,0,0,0
f01259059,3054908,37790585,0,0,0,0,144,0,0,0
f01273431,3054908,54038407,0,0,0,0,299,0,0,0
f01279864,3054908,53438452,0,0,0,0,359,0,0,0
f0128580,3054908,50728947,0,0,0,0,348,0,0,0
f01372569,3054908,41806033,0,0,0,0,205,0,0,0
f0143162,3054908,51600362,0,0,0,0,353,0,0,0
f0144756,3054908,31951003,0,0,0,0,94,0,0,0
f0152224,3054908,51922030,0,0,0,0,356,0,0,0
f0153040,3054908,51928164,0,0,0,0,356,0,0,0
f0155467,3054908,63727874,1,0,0,0,355,0,1,0
f01680940,3054908,67229331,4,0,0,0,361,0,1,0
f01778189,3054908,65713015,1,0,0,0,358,0,1,0
f01782175,3054908,48524870,0,0,0,0,288,0,0,0
f01782222,3054908,64823491,1,0,0,0,348,0,1,0
f01800826,3054908,65401982,1,0,0,0,353,0,1,0
f01804295,3054908,67131863,3,0,0,0,360,0,1,0
f01815008,3054908,65804888,1,0,0,0,359,0,1,0
f01823110,3054908,53935399,0,0,0,0,359,0,0,0
f01846893,3054908,51291290,0,0,0,0,310,0,0,0
f01861612,3054908,53967748,0,0,0,0,356,0,0,0
f01863339,3054908,54941849,0,0,0,0,360,0,0,0
f01867066,3054908,66452512,1,0,0,0,360,0,1,0
f01877259,3054908,67222888,1,0,0,0,359,0,1,0
f01879327,3054908,71144450,1,0,0,0,361,0,1,0
f01881849,3054908,66450501,1,0,0,0,361,0,1,0
f01927220,3054908,67776525,2,0,0,0,361,0,1,0
f01946713,3054908,67542043,1,0,0,0,361,0,1,0
f01963842,3054908,67695712,1,0,0,0,361,0,1,0
f01984593,3054908,80633551,1,0,0,16,360,0,1,0
f02001485,3054908,54387498,0,0,0,0,357,0,0,0
f02012227,3054908,66535242,1,0,0,0,360,0,1,0
f02018758,3054908,66349381,1,0,0,0,359,0,1,0
f02051985,3054908,28172377,0,0,0,0,0,0,0,0
f02086436,3054908,54406592,0,0,0,0,359,0,0,0
f021255,3054908,73461953,2,0,0,4,360,0,1,0
f02130856,3054908,52953839,0,0,0,0,358,0,0,0
f02177086,3054908,38753553,0,0,0,0,164,0,0,0
f02182084,3054908,52287946,0,0,0,0,348,0,0,0
f0218293,3054908,64241739,1,0,0,0,360,0,1,0
f0408582,3054908,28246849,0,0,0,0,42,0,0,0
f0419944,3054908,65068044,1,0,0,0,361,0,1,0
f0433690,3054908,66451806,4,0,0,0,361,0,1,0
f0433892,3054908,29838645,0,0,0,0,62,0,0,0
f0488851,3054908,64931966,1,0,0,0,360,0,1,0
f0488887,3054908,65417836,1,0,0,0,361,0,1,0
f0508988,3054908,49803275,0,0,0,0,325,0,0,0
f054267,3054908,34638470,0,0,0,0,136,0,0,0
f0676183,3054908,53185662,0,0,0,0,357,0,0,0
f0678781,3054908,63688904,1,0,0,0,351,0,1,0
f0694172,3054908,38862811,0,0,0,0,183,0,0,0
f081977,3054908,64868968,1,0,0,0,360,0,1,0
f082001,3054908,45158849,0,0,0,0,272,0,0,0
f089186,3054908,40746581,0,0,0,0,187,0,0,0
f010088,3054909,104565910,1,0,0,0,360,1,1,0
f0101021,3054909,68636216,6,0,0,0,361,0,1,0
f01063833,3054909,64481653,1,0,0,0,357,0,1,0
f01084913,3054909,65164772,1,0,0,0,354,0,1,0
f01099312,3054909,63843061,1,0,0,0,350,0,1,0
f01107192,3054909,50164942,0,0,0,0,321,0,0,0
f01114827,3054909,67112315,2,0,0,0,361,0,1,0
f0111499,3054909,51939782,0,0,0,0,361,0,0,0
f0112679,3054909,49138818,0,0,0,0,327,0,0,0
f01128468,3054909,52775832,0,0,0,0,358,0,0,0
f01137297,3054909,33678910,0,0,0,0,106,0,0,0
f0114868,3054909,63749310,1,0,0,0,358,0,1,0
f01152731,3054909,52457859,0,0,0,0,353,0,0,0
f01154901,3054909,55015261,0,0,0,0,322,0,0,0
f01157027,3054909,53543630,0,0,0,0,357,0,0,0
f01160571,3054909,42467136,0,0,0,0,220,0,0,0
f01167426,3054909,67059321,3,0,0,0,361,0,1,0
f01172955,3054909,46779406,0,0,0,0,275,0,0,0
f01178469,3054909,65161046,1,0,0,0,360,0,1,0
f01188117,3054909,53446778,0,0,0,0,359,0,0,0
f01213121,3054909,52936061,0,0,0,0,354,0,0,0
f01229322,3054909,31094865,0,0,0,0,67,0,0,0
f0126037,3054909,41457744,0,0,0,0,222,0,0,0
f01269623,3054909,53490885,0,0,0,0,360,0,0,0
f01283930,3054909,25435584,0,0,0,0,0,0,0,0
f0129976,3054909,56379773,0,0,0,0,353,0,0,0
f0130134,3054909,51048830,0,0,0,0,347,0,0,0
f01384077,3054909,55274752,0,0,0,0,360,0,0,0
f01386812,3054909,67327966,3,0,0,0,361,0,1,0
f01387247,3054909,52184241,0,0,0,0,341,0,0,0
f0143907,3054909,52115219,0,0,0,0,360,0,0,0
f01462978,3054909,52999979,0,0,0,0,350,0,0,0
f0158133,3054909,69227273,1,0,0,0,359,0,1,0
f01693299,3054909,67255568,2,0,0,0,361,0,1,0
f01760526,3054909,66159695,2,0,0,0,360,0,1,0
f01769760,3054909,54633495,0,0,0,0,361,0,0,0
f01790067,3054909,53924963,0,0,0,0,358,0,0,0
f01801091,3054909,53861838,0,0,0,0,357,0,0,0
f01814314,3054909,53778159,0,0,0,0,355,0,0,0
f01846793,3054909,71166092,1,0,0,0,361,0,1,0
f01858258,3054909,100938171,1,0,0,7,361,0,1,0
f01858429,3054909,54325445,0,0,0,0,360,0,0,0
f01883427,3054909,27168049,0,0,0,0,0,0,0,0
f01887654,3054909,55827807,0,0,0,0,361,0,0,0
f01889668,3054909,68310693,1,0,0,0,361,0,1,0
f01931245,3054909,29810255,0,0,0,0,35,0,0,0
f01938671,3054909,161674577,2,0,0,40,361,0,1,0
f01984586,3054909,81208589,1,0,0,16,361,0,1,0
f01994962,3054909,55767274,0,0,0,0,361,0,0,0
f02104858,3054909,115251517,1,0,0,17,361,0,1,0
f02129132,3054909,28217894,0,0,0,0,0,0,0,0
f02148382,3054909,54216627,0,0,0,0,361,0,0,0
f02223170,3054909,124678088,0,0,0,14,360,0,0,0
f0393135,3054909,52623677,0,0,0,0,361,0,0,0
f0423050,3054909,31250354,0,0,0,0,84,0,0,0
f0429122,3054909,34757935,0,0,0,0,128,0,0,0
f0447106,3054909,39076526,0,0,0,0,187,0,0,0
f0465477,3054909,65027487,1,0,0,0,360,0,1,0
f0498920,3054909,64393063,1,0,0,0,360,0,1,0
f0671982,3054909,53855816,0,0,0,0,361,0,0,0
f0730353,3054909,51430109,0,0,0,0,346,0,0,0
f0832131,3054909,53689509,0,0,0,0,359,0,0,0
f0833793,3054909,30177578,0,0,0,0,65,0,0,0
f083729,3054909,116280556,6,0,0,0,361,0,1,0
f0839448,3054909,52551243,0,0,0,0,359,0,0,0
f0848972,3054909,52426409,0,0,0,0,356,0,0,0
f0883206,3054909,44214788,0,0,0,0,247,0,0,0
f01049102,3054910,64969115,1,0,0,0,360,0,1,0
f0106438,3054910,63995137,1,0,0,0,359,0,1,0
f01075517,3054910,47839338,0,0,0,0,300,0,0,0
f01085801,3054910,52817667,0,0,0,0,356,0,0,0
f01087561,3054910,66009246,1,0,0,0,361,0,1,0
f01088688,3054910,35818956,0,0,0,0,128,0,0,0
f01111112,3054910,77988765,1,0,0,0,351,0,1,0
f0112887,3054910,64801006,1,0,0,0,361,0,1,0
f01146660,3054910,65389203,1,0,0,0,361,0,1,0
f01170399,3054910,28825616,0,0,0,0,37,0,0,0
f01171440,3054910,53218400,0,0,0,0,358,0,0,0
f01213126,3054910,43811905,0,0,0,0,230,0,0,0
f01215328,3054910,53358692,0,0,0,0,360,0,0,0
f0124554,3054910,63950034,1,0,0,0,357,0,1,0
f0126039,3054910,48933185,0,0,0,0,316,0,0,0
f01268426,3054910,53306675,0,0,0,0,357,0,0,0
f0127352,3054910,51337066,0,0,0,0,347,0,0,0
f01285363,3054910,53496170,0,0,0,0,359,0,0,0
f0135467,3054910,91767216,7,0,0,0,361,0,1,0
f0135738,3054910,48322897,0,0,0,0,300,0,0,0
f01384193,3054910,38868747,0,0,0,0,166,0,0,0
f01423801,3054910,68163783,3,0,0,0,361,0,1,0
f01472022,3054910,53525910,0,0,0,0,357,0,0,0
f0154988,3054910,64834736,1,0,0,0,360,0,1,0
f015767,3054910,64617691,2,0,0,0,361,0,1,0
f015885,3054910,48263373,0,0,0,0,308,0,0,0
f01603232,3054910,54189074,0,0,0,0,352,0,0,0
f01727648,3054910,68016679,4,0,0,0,361,0,1,0
f01777082,3054910,52793672,0,0,0,0,345,0,0,0
f01809873,3054910,40947066,0,0,0,0,193,0,0,0
f01812971,3054910,67133216,2,0,0,0,360,0,1,0
f01826997,3054910,54120633,0,0,0,0,360,0,0,0
f01828096,3054910,67233887,1,0,0,0,361,0,1,0
f01829137,3054910,66648866,1,0,0,0,357,0,1,0
f01833090,3054910,67778316,3,0,0,0,361,0,1,0
f01845667,3054910,55367722,0,0,0,0,360,0,0,0
f01852564,3054910,54025931,0,0,0,0,357,0,0,0
f01854758,3054910,53216655,0,0,0,0,346,0,0,0
f01883537,3054910,67750636,1,0,0,0,361,0,1,0
f01924258,3054910,67258126,1,0,0,0,361,0,1,0
f01933917,3054910,67626762,1,0,0,0,361,0,1,0
f019362,3054910,43477852,0,0,0,0,249,0,0,0
f01938223,3054910,67615853,1,0,0,0,361,0,1,0
f01946991,3054910,66755507,1,0,0,0,361,0,1,0
f01953925,3054910,53280849,0,0,0,0,331,0,0,0
f01981059,3054910,55102814,0,0,0,0,361,0,0,0
f01998430,3054910,55290137,0,0,0,0,361,0,0,0
f02007892,3054910,67250821,1,0,0,0,360,0,1,0
f02035238,3054910,69327510,1,0,0,0,360,0,1,0
f02101629,3054910,53223760,0,0,0,0,361,0,0,0
f02131881,3054910,66382852,1,0,0,0,360,0,1,0
f02190076,3054910,54336177,0,0,0,0,361,0,0,0
f0220632,3054910,52331778,0,0,0,0,357,0,0,0
f02215422,3054910,83234296,0,0,0,5,344,0,0,0
f02216186,3054910,54534895,0,0,0,0,361,0,0,0
f02230375,3054910,53020337,0,0,0,0,351,0,0,0
f022352,3054910,54343386,0,0,0,0,361,0,0,0
f0227684,3054910,41547347,0,0,0,0,209,0,0,0
f0229437,3054910,66812451,2,0,0,0,360,0,1,0
f023981,3054910,24892593,0,0,0,0,8,0,0,0
f0397794,3054910,64449200,1,0,0,0,359,0,1,0
f0419945,3054910,66691617,1,0,0,0,361,0,1,0
f0506630,3054910,51981383,0,0,0,0,350,0,0,0
f0519331,3054910,65073315,1,0,0,0,361,0,1,0
f0521831,3054910,65539149,1,0,0,0,359,0,1,0
f054418,3054910,43226497,0,0,0,0,244,0,0,0
f0567567,3054910,26599282,0,0,0,0,9,0,0,0
f0693765,3054910,52480744,0,0,0,0,355,0,0,0
f0694999,3054910,35289828,0,0,0,0,127,0,0,0
f0712676,3054910,39474141,0,0,0,0,185,0,0,0
f097777,3054910,62853296,0,0,0,2,360,0,0,0
f0101020,3054911,69310604,13,0,0,0,361,0,1,0
f01114928,3054911,53397825,0,0,0,0,360,0,0,0
f0112087,3054911,64835812,2,0,0,0,361,0,1,0
f01125511,3054911,64542826,1,0,0,0,361,0,1,0
f01127529,3054911,52004989,0,0,0,0,352,0,0,0
f0112781,3054911,46767696,0,0,0,0,293,0,0,0
f01131751,3054911,48086319,0,0,0,0,303,0,0,0
f01169724,3054911,44796619,0,0,0,0,245,0,0,0
f01175000,3054911,52573345,0,0,0,0,357,0,0,0
f01193812,3054911,50159769,0,0,0,0,317,0,0,0
f01201505,3054911,51859956,0,0,0,0,346,0,0,0
f01211859,3054911,65260994,1,0,0,0,360,0,1,0
f01217139,3054911,70336896,2,0,0,0,359,0,1,0
f01218186,3054911,66102550,3,0,0,0,361,0,1,0
f0123261,3054911,81448305,13,0,0,0,361,0,1,0
f01234567,3054911,55273058,0,0,0,0,361,0,0,0
f0127618,3054911,25550654,0,0,0,0,2,0,0,0
f01341608,3054911,37766520,0,0,0,0,158,0,0,0
f01357002,3054911,65862821,2,0,0,0,360,0,1,0
f01390323,3054911,65818605,1,0,0,0,360,0,1,0
f01399133,3054911,67446319,3,0,0,0,360,0,1,0
f01401612,3054911,53284146,0,0,0,0,360,0,0,0
f01580651,3054911,65889979,1,0,0,0,361,0,1,0
f01658594,3054911,68012105,3,0,0,0,361,0,1,0
f01698865,3054911,67466725,1,0,0,0,361,0,1,0
f01706666,3054911,53480890,0,0,0,0,358,0,0,0
f01726489,3054911,65089145,1,0,0,0,352,0,1,0
f01760657,3054911,36257237,0,0,0,0,130,0,0,0
f01819592,3054911,54401420,0,0,0,0,361,0,0,0
f01854772,3054911,217845872,1,0,0,46,361,0,1,0
f01877656,3054911,68633815,4,0,0,0,361,0,1,0
f01889619,3054911,53786626,0,0,0,0,357,0,0,0
f01900787,3054911,54614067,0,0,0,0,361,0,0,0
f01902269,3054911,54021210,0,0,0,0,361,0,0,0
f01953944,3054911,54206862,0,0,0,0,361,0,0,0
f01981571,3054911,67093771,1,0,0,0,361,0,1,0
f01985611,3054911,55352319,0,0,0,0,361,0,0,0
f02025335,3054911,67256692,1,0,0,0,361,0,1,0
f02127257,3054911,54366968,0,0,0,0,360,0,0,0
f02129337,3054911,55335498,0,0,0,0,360,0,0,0
f02192588,3054911,54232768,0,0,0,0,357,0,0,0
f02224253,3054911,56038901,0,0,0,0,361,0,0,0
f022289,3054911,26279465,0,0,0,0,26,0,0,0
f02230309,3054911,54979359,0,0,0,0,350,0,0,0
f02235221,3054911,55779837,0,0,0,0,360,0,0,0
f02405,3054911,63625263,1,0,0,0,357,0,1,0
f0242420,3054911,68186182,5,0,0,0,361,0,1,0
f0391439,3054911,35401921,0,0,0,0,139,0,0,0
f0441020,3054911,33548807,0,0,0,0,115,0,0,0
f0511318,3054911,52085644,0,0,0,0,358,0,0,0
f0717289,3054911,73502597,1,0,0,5,361,0,1,0
f0731150,3054911,50906373,0,0,0,0,342,0,0,0
f0750779,3054911,65301661,1,0,0,0,361,0,1,0
f0753959,3054911,40830718,0,0,0,0,207,0,0,0
f0813083,3054911,33586871,0,0,0,0,114,0,0,0
f082617,3054911,63684096,1,0,0,0,357,0,1,0
f0842171,3054911,67921083,2,0,0,0,361,0,1,0
f090999,3054911,48395447,0,0,0,0,290,0,0,0
f091927,3054911,44448562,0,0,0,0,251,0,0,0
f01028902,3054912,116722400,1,0,1,0,359,0,1,0
f010305,3054912,46197089,0,0,0,0,264,0,0,0
f01052991,3054912,51903905,0,0,0,0,356,0,0,0
f01054527,3054912,26047975,0,0,0,0,10,0,0,0
f01076644,3054912,64604971,1,0,0,0,361,0,1,0
f01105825,3054912,64652145,1,0,0,0,361,0,1,0
f0110768,3054912,63578704,1,0,0,0,355,0,1,0
f0111175,3054912,42208866,0,0,0,0,226,0,0,0
f01111831,3054912,65223874,1,0,0,0,360,0,1,0
f01114595,3054912,66417549,1,0,0,0,358,0,1,0
f01122339,3054912,65999023,1,0,0,0,361,0,1,0
f01127273,3054912,30622726,0,0,0,0,67,0,0,0
f01129528,3054912,45537238,0,0,0,0,263,0,0,0
f01132656,3054912,65285409,2,0,0,0,361,0,1,0
f01158684,3054912,53084647,0,0,0,0,361,0,0,0
f01169592,3054912,52831114,0,0,0,0,357,0,0,0
f01210575,3054912,33104188,0,0,0,0,96,0,0,0
f01228018,3054912,66564461,1,0,0,0,360,0,1,0
f01254435,3054912,50901641,0,0,0,0,330,0,0,0
f01258894,3054912,65118679,1,0,0,0,357,0,1,0
f01308863,3054912,41869478,0,0,0,0,210,0,0,0
f0131419,3054912,62582928,1,0,0,0,344,0,1,0
f01361064,3054912,64272903,1,0,0,0,351,0,1,0
f01402814,3054912,65508586,1,0,0,0,360,0,1,0
f01439088,3054912,52342897,0,0,0,0,346,0,0,0
f01461725,3054912,52175554,0,0,0,0,345,0,0,0
f01479628,3054912,51204917,0,0,0,0,330,0,0,0
f01491738,3054912,66687163,2,0,0,0,361,0,1,0
f01594224,3054912,70356187,6,0,0,0,361,0,1,0
f01597362,3054912,52215369,0,0,0,0,333,0,0,0
f01730218,3054912,67309652,3,0,0,0,361,0,1,0
f01732188,3054912,53939988,0,0,0,0,361,0,0,0
f01737175,3054912,53723811,0,0,0,0,359,0,0,0
f01769576,3054912,65880156,2,0,0,0,358,0,1,0
f01771508,3054912,54572489,0,0,0,0,361,0,0,0
f01782100,3054912,53691663,0,0,0,0,356,0,0,0
f01822679,3054912,65971941,1,0,0,0,359,0,1,0
f01824635,3054912,53971190,0,0,0,0,358,0,0,0
f01828908,3054912,54066090,0,0,0,0,359,0,0,0
f01834291,3054912,86986292,1,0,0,45,361,0,1,0
f01848682,3054912,54192634,0,0,0,0,358,0,0,0
f01859603,3054912,119853765,2,0,0,20,361,0,1,0
f01896422,3054912,54816829,0,0,0,0,360,0,0,0
f01914268,3054912,55486760,0,0,0,0,361,0,0,0
f01969339,3054912,67366632,1,0,0,0,361,0,1,0
f02122364,3054912,54605018,0,0,0,0,361,0,0,0
f02190189,3054912,54581867,0,0,0,0,360,0,0,0
f0223104,3054912,64084194,1,0,0,0,360,0,1,0
f02239302,3054912,27430438,0,0,0,0,0,0,0,0
f02422,3054912,101699515,4,0,0,36,361,0,1,0
f0396732,3054912,51567788,0,0,0,0,353,0,0,0
f0406703,3054912,52038583,0,0,0,0,358,0,0,0
f0419414,3054912,64073677,1,0,0,0,359,0,1,0
f0440919,3054912,81729803,6,0,0,0,361,0,1,0
f0502948,3054912,25035868,0,0,0,0,1,0,0,0
f056227,3054912,64953364,4,0,0,0,360,0,1,0
f0704966,3054912,32854857,0,0,0,0,105,0,0,0
f0705704,3054912,52547917,0,0,0,0,360,0,0,0
f0723604,3054912,51085642,0,0,0,0,343,0,0,0
f073448,3054912,51469543,0,0,0,0,354,0,0,0
f01021317,3054913,69643965,1,0,0,0,360,0,1,0
f01044086,3054913,65986885,2,0,0,0,361,0,1,0
f01045784,3054913,24794421,0,0,0,0,0,0,0,0
